,POP,UNITS,OCCUPIED,state,county,tract,block,cb_code
8403,0,0,0,6,1,431100,2007,6.00143E+13
8404,0,0,0,6,1,431100,2008,6.00143E+13
8440,879,441,430,6,1,431200,2016,6.00143E+13
8441,0,0,0,6,1,431200,2018,6.00143E+13
8442,0,0,0,6,1,431200,2019,6.00143E+13
8443,71,24,18,6,1,431200,2021,6.00143E+13
8444,0,0,0,6,1,431200,2022,6.00143E+13
8445,5,0,0,6,1,431200,2024,6.00143E+13
8446,0,0,0,6,1,431200,2025,6.00143E+13
8462,0,0,0,6,1,431200,3016,6.00143E+13
8463,613,327,324,6,1,431200,3018,6.00143E+13
8465,0,0,0,6,1,431200,3021,6.00143E+13
8466,53,11,11,6,1,431200,3022,6.00143E+13
8472,0,0,0,6,1,431200,2017,6.00143E+13
8473,0,0,0,6,1,431200,2020,6.00143E+13
8474,0,0,0,6,1,431200,2023,6.00143E+13
8477,402,220,200,6,1,431200,3011,6.00143E+13
8479,0,0,0,6,1,431200,3017,6.00143E+13
9725,57,25,23,6,1,435102,2003,6.00144E+13
9726,0,0,0,6,1,435102,2004,6.00144E+13
9727,47,18,18,6,1,435102,2005,6.00144E+13
9728,24,2,2,6,1,435102,2006,6.00144E+13
9729,0,0,0,6,1,435102,2007,6.00144E+13
9730,109,42,41,6,1,435102,2009,6.00144E+13
9731,0,0,0,6,1,435102,2010,6.00144E+13
9732,0,0,0,6,1,435102,2012,6.00144E+13
9734,0,0,0,6,1,435102,2015,6.00144E+13
9736,0,0,0,6,1,435102,2017,6.00144E+13
9737,74,24,24,6,1,435102,3001,6.00144E+13
9738,64,19,19,6,1,435102,3002,6.00144E+13
9739,132,46,46,6,1,435102,3004,6.00144E+13
9740,405,153,153,6,1,435102,3005,6.00144E+13
9741,254,85,85,6,1,435102,1000,6.00144E+13
9742,812,314,312,6,1,435102,1001,6.00144E+13
9743,0,0,0,6,1,435102,1003,6.00144E+13
9745,76,25,24,6,1,435102,1006,6.00144E+13
9746,164,56,56,6,1,435102,1007,6.00144E+13
9747,113,43,43,6,1,435102,1009,6.00144E+13
9748,0,0,0,6,1,435102,1010,6.00144E+13
9749,175,63,60,6,1,435102,1011,6.00144E+13
9750,0,0,0,6,1,435102,1013,6.00144E+13
9751,161,53,50,6,1,435102,1014,6.00144E+13
9752,0,0,0,6,1,435102,1017,6.00144E+13
9753,0,0,0,6,1,435102,1018,6.00144E+13
9754,0,0,0,6,1,435102,1019,6.00144E+13
9755,1598,128,124,6,1,435102,2000,6.00144E+13
9758,0,0,0,6,1,435102,1016,6.00144E+13
9759,0,0,0,6,1,435102,1002,6.00144E+13
9760,0,0,0,6,1,435102,1005,6.00144E+13
9761,98,31,31,6,1,435102,1008,6.00144E+13
9762,46,9,4,6,1,435102,1012,6.00144E+13
9763,392,185,180,6,1,435102,1015,6.00144E+13
9764,41,60,12,6,1,435102,2008,6.00144E+13
9765,0,0,0,6,1,435102,2011,6.00144E+13
9767,697,263,260,6,1,435102,3000,6.00144E+13
9768,83,31,31,6,1,435102,3003,6.00144E+13
9769,246,91,91,6,1,435102,3006,6.00144E+13
9776,25,2,2,6,1,435103,1008,6.00144E+13
9777,0,0,0,6,1,435103,1010,6.00144E+13
9778,0,0,0,6,1,435103,1011,6.00144E+13
9779,0,0,0,6,1,435103,1012,6.00144E+13
9784,412,148,141,6,1,435103,1019,6.00144E+13
9785,139,45,45,6,1,435103,1020,6.00144E+13
9786,96,27,27,6,1,435103,1021,6.00144E+13
9787,301,78,78,6,1,435103,1022,6.00144E+13
9788,123,30,30,6,1,435103,1023,6.00144E+13
9789,115,36,36,6,1,435103,1024,6.00144E+13
9790,0,0,0,6,1,435103,1025,6.00144E+13
9791,0,0,0,6,1,435103,1026,6.00144E+13
9795,0,0,0,6,1,435103,1030,6.00144E+13
9799,0,0,0,6,1,435103,1035,6.00144E+13
9808,121,32,32,6,1,435103,1048,6.00144E+13
9857,682,248,247,6,1,435103,4000,6.00144E+13
9858,59,15,15,6,1,435103,4002,6.00144E+13
9859,90,23,23,6,1,435103,4003,6.00144E+13
9860,105,34,34,6,1,435103,4005,6.00144E+13
9861,214,80,78,6,1,435103,4006,6.00144E+13
9862,279,101,101,6,1,435103,4007,6.00144E+13
9863,133,38,32,6,1,435103,4008,6.00144E+13
9864,54,18,15,6,1,435103,4009,6.00144E+13
9865,106,27,27,6,1,435103,4010,6.00144E+13
9866,206,77,77,6,1,435103,4011,6.00144E+13
9869,0,0,0,6,1,435103,4014,6.00144E+13
9873,0,0,0,6,1,435103,4018,6.00144E+13
9874,0,0,0,6,1,435103,4019,6.00144E+13
9877,0,0,0,6,1,435103,1009,6.00144E+13
9878,20,4,4,6,1,435103,1013,6.00144E+13
9885,116,33,33,6,1,435103,1049,6.00144E+13
9900,119,40,31,6,1,435103,4001,6.00144E+13
9901,216,89,89,6,1,435103,4004,6.00144E+13
9902,51,10,5,6,1,435104,1007,6.00144E+13
9903,713,280,265,6,1,435104,1008,6.00144E+13
9904,656,291,287,6,1,435104,1009,6.00144E+13
9905,242,75,71,6,1,435104,1010,6.00144E+13
9906,215,110,110,6,1,435104,1011,6.00144E+13
9907,0,0,0,6,1,435104,1012,6.00144E+13
9908,73,23,17,6,1,435104,1013,6.00144E+13
9909,101,34,29,6,1,435104,1014,6.00144E+13
9910,381,203,176,6,1,435104,1015,6.00144E+13
9911,36,2,1,6,1,435104,1016,6.00144E+13
9912,96,62,62,6,1,435104,1017,6.00144E+13
9913,65,25,25,6,1,435104,1019,6.00144E+13
9914,77,24,22,6,1,435104,1020,6.00144E+13
9915,187,51,51,6,1,435104,2000,6.00144E+13
9916,59,14,12,6,1,435104,2001,6.00144E+13
9917,89,23,23,6,1,435104,2003,6.00144E+13
9918,87,23,23,6,1,435104,2004,6.00144E+13
9919,225,85,85,6,1,435104,2005,6.00144E+13
9920,59,13,10,6,1,435104,2007,6.00144E+13
9921,0,0,0,6,1,435104,3000,6.00144E+13
9922,1422,663,612,6,1,435104,3002,6.00144E+13
9923,0,0,0,6,1,435104,3003,6.00144E+13
9924,0,0,0,6,1,435104,3005,6.00144E+13
9925,0,0,0,6,1,435104,3006,6.00144E+13
9926,0,0,0,6,1,435104,4000,6.00144E+13
9927,0,0,0,6,1,435104,4002,6.00144E+13
9928,794,315,273,6,1,435104,4003,6.00144E+13
9929,0,0,0,6,1,435104,4005,6.00144E+13
9930,0,0,0,6,1,435104,4006,6.00144E+13
9931,17,2,2,6,1,435104,1000,6.00144E+13
9933,0,0,0,6,1,435104,1003,6.00144E+13
9934,0,0,0,6,1,435104,1005,6.00144E+13
9935,0,0,0,6,1,435104,1006,6.00144E+13
9938,0,0,0,6,1,435104,1018,6.00144E+13
9939,37,15,13,6,1,435104,1021,6.00144E+13
9940,82,23,20,6,1,435104,2002,6.00144E+13
9941,84,24,24,6,1,435104,2006,6.00144E+13
9942,0,0,0,6,1,435104,3001,6.00144E+13
9943,449,132,132,6,1,435104,3004,6.00144E+13
9944,933,418,291,6,1,435104,4001,6.00144E+13
9945,0,0,0,6,1,435104,4004,6.00144E+13
9952,186,72,72,6,1,435200,1009,6.00144E+13
9973,246,81,80,6,1,435200,1010,6.00144E+13
9976,162,41,41,6,1,435300,1002,6.00144E+13
9979,35,9,9,6,1,435300,1006,6.00144E+13
9980,558,169,166,6,1,435300,1007,6.00144E+13
9982,88,31,31,6,1,435300,1010,6.00144E+13
9983,95,21,17,6,1,435300,1012,6.00144E+13
9984,61,20,13,6,1,435300,1013,6.00144E+13
9985,405,192,187,6,1,435300,2001,6.00144E+13
9986,133,45,45,6,1,435300,2002,6.00144E+13
9987,224,68,64,6,1,435300,2003,6.00144E+13
9988,56,15,2,6,1,435300,2005,6.00144E+13
9989,750,300,289,6,1,435300,2006,6.00144E+13
9990,122,48,48,6,1,435300,2008,6.00144E+13
9991,236,88,86,6,1,435300,2009,6.00144E+13
9994,233,42,39,6,1,435300,1001,6.00144E+13
9995,42,15,15,6,1,435300,1004,6.00144E+13
9996,36,15,15,6,1,435300,1008,6.00144E+13
9997,151,60,60,6,1,435300,1011,6.00144E+13
9998,28,4,4,6,1,435300,2000,6.00144E+13
9999,46,16,15,6,1,435300,2004,6.00144E+13
10000,26,5,5,6,1,435300,2007,6.00144E+13
10003,89,82,82,6,1,435400,3000,6.00144E+13
10004,0,0,0,6,1,435400,3001,6.00144E+13
10005,0,0,0,6,1,435400,3003,6.00144E+13
10006,14,4,0,6,1,435400,3004,6.00144E+13
10007,395,146,146,6,1,435400,3005,6.00144E+13
10008,130,64,48,6,1,435400,3007,6.00144E+13
10009,243,107,107,6,1,435400,3008,6.00144E+13
10010,29,13,13,6,1,435400,3010,6.00144E+13
10011,71,50,39,6,1,435400,3011,6.00144E+13
10012,61,15,15,6,1,435400,3013,6.00144E+13
10013,48,26,26,6,1,435400,3014,6.00144E+13
10014,209,88,88,6,1,435400,3016,6.00144E+13
10015,236,263,142,6,1,435400,1000,6.00144E+13
10016,86,34,32,6,1,435400,1001,6.00144E+13
10017,23,1,1,6,1,435400,1002,6.00144E+13
10018,0,0,0,6,1,435400,1004,6.00144E+13
10019,0,0,0,6,1,435400,1005,6.00144E+13
10020,88,25,25,6,1,435400,1006,6.00144E+13
10021,0,0,0,6,1,435400,1007,6.00144E+13
10022,0,0,0,6,1,435400,1008,6.00144E+13
10023,278,132,125,6,1,435400,1009,6.00144E+13
10024,0,0,0,6,1,435400,1010,6.00144E+13
10025,159,58,58,6,1,435400,1011,6.00144E+13
10026,0,0,0,6,1,435400,1012,6.00144E+13
10027,31,4,4,6,1,435400,1013,6.00144E+13
10028,21,1,1,6,1,435400,1014,6.00144E+13
10029,133,74,74,6,1,435400,1015,6.00144E+13
10030,0,0,0,6,1,435400,1016,6.00144E+13
10031,159,50,50,6,1,435400,1017,6.00144E+13
10032,0,0,0,6,1,435400,1018,6.00144E+13
10033,18,1,1,6,1,435400,1019,6.00144E+13
10034,62,9,9,6,1,435400,1020,6.00144E+13
10035,78,36,36,6,1,435400,1022,6.00144E+13
10036,120,48,48,6,1,435400,1023,6.00144E+13
10037,0,0,0,6,1,435400,1025,6.00144E+13
10038,0,0,0,6,1,435400,1026,6.00144E+13
10039,157,63,46,6,1,435400,1028,6.00144E+13
10040,0,0,0,6,1,435400,1029,6.00144E+13
10041,244,139,114,6,1,435400,1030,6.00144E+13
10042,172,74,74,6,1,435400,2001,6.00144E+13
10043,177,52,48,6,1,435400,2002,6.00144E+13
10044,47,24,24,6,1,435400,2004,6.00144E+13
10045,163,53,52,6,1,435400,2005,6.00144E+13
10046,14,1,1,6,1,435400,2007,6.00144E+13
10047,0,0,0,6,1,435400,2008,6.00144E+13
10048,19,3,3,6,1,435400,2009,6.00144E+13
10049,46,30,30,6,1,435400,2011,6.00144E+13
10050,0,0,0,6,1,435400,2012,6.00144E+13
10051,0,0,0,6,1,435400,2014,6.00144E+13
10052,23,3,3,6,1,435400,2015,6.00144E+13
10053,30,14,13,6,1,435400,2017,6.00144E+13
10054,55,23,22,6,1,435400,2018,6.00144E+13
10055,0,0,0,6,1,435400,2020,6.00144E+13
10056,16,4,4,6,1,435400,2021,6.00144E+13
10057,0,0,0,6,1,435400,2022,6.00144E+13
10058,73,32,32,6,1,435400,2024,6.00144E+13
10059,0,0,0,6,1,435400,2025,6.00144E+13
10060,0,0,0,6,1,435400,2026,6.00144E+13
10061,29,1,0,6,1,435400,2027,6.00144E+13
10062,0,0,0,6,1,435400,2028,6.00144E+13
10063,6,0,0,6,1,435400,2029,6.00144E+13
10064,0,0,0,6,1,435400,2030,6.00144E+13
10065,0,0,0,6,1,435400,2031,6.00144E+13
10066,0,0,0,6,1,435400,2032,6.00144E+13
10067,0,0,0,6,1,435400,2033,6.00144E+13
10068,17,6,6,6,1,435400,2034,6.00144E+13
10069,49,21,21,6,1,435400,2035,6.00144E+13
10070,0,0,0,6,1,435400,1003,6.00144E+13
10071,0,0,0,6,1,435400,1021,6.00144E+13
10072,60,17,17,6,1,435400,1024,6.00144E+13
10073,77,30,25,6,1,435400,1027,6.00144E+13
10074,0,0,0,6,1,435400,2000,6.00144E+13
10075,98,49,43,6,1,435400,2003,6.00144E+13
10076,107,55,44,6,1,435400,2006,6.00144E+13
10077,39,13,13,6,1,435400,2010,6.00144E+13
10078,16,14,14,6,1,435400,2013,6.00144E+13
10079,41,5,2,6,1,435400,2016,6.00144E+13
10080,0,0,0,6,1,435400,2019,6.00144E+13
10081,71,19,19,6,1,435400,2023,6.00144E+13
10082,42,26,26,6,1,435400,3002,6.00144E+13
10083,170,47,47,6,1,435400,3006,6.00144E+13
10084,31,14,14,6,1,435400,3009,6.00144E+13
10085,0,0,0,6,1,435400,3012,6.00144E+13
10086,70,24,24,6,1,435400,3015,6.00144E+13
10102,61,8,8,6,1,435500,2000,6.00144E+13
10104,22,2,2,6,1,435500,2003,6.00144E+13
10106,65,20,20,6,1,435500,2006,6.00144E+13
10107,65,23,23,6,1,435500,2008,6.00144E+13
10109,122,38,38,6,1,435500,2011,6.00144E+13
10111,51,10,10,6,1,435500,2014,6.00144E+13
10112,118,43,43,6,1,435500,2016,6.00144E+13
10113,56,22,22,6,1,435500,2017,6.00144E+13
10116,48,11,11,6,1,435500,3003,6.00144E+13
10117,264,119,119,6,1,435500,3004,6.00144E+13
10118,125,37,37,6,1,435500,3005,6.00144E+13
10119,114,40,40,6,1,435500,3006,6.00144E+13
10121,113,29,29,6,1,435500,3008,6.00144E+13
10122,87,27,27,6,1,435500,3009,6.00144E+13
10125,136,42,32,6,1,435500,3012,6.00144E+13
10127,0,0,0,6,1,435500,3014,6.00144E+13
10128,0,0,0,6,1,435500,3015,6.00144E+13
10129,22,6,6,6,1,435500,3016,6.00144E+13
10130,251,124,108,6,1,435500,2009,6.00144E+13
10131,42,13,13,6,1,435500,2012,6.00144E+13
10132,122,33,27,6,1,435500,2015,6.00144E+13
10137,364,144,140,6,1,435500,2007,6.00144E+13
10141,1,1,0,6,1,435601,1005,6.00144E+13
10218,0,0,0,6,1,435700,4011,6.00144E+13
10219,0,0,0,6,1,435700,4012,6.00144E+13
10419,0,0,0,6,1,436200,1001,6.00144E+13
10429,0,0,0,6,1,436200,2007,6.00144E+13
10431,32,26,24,6,1,436200,2009,6.00144E+13
10435,0,0,0,6,1,436200,1005,6.00144E+13
10437,0,0,0,6,1,436301,1000,6.00144E+13
10438,0,0,0,6,1,436301,1001,6.00144E+13
10439,220,62,62,6,1,436301,1002,6.00144E+13
10440,358,93,88,6,1,436301,1003,6.00144E+13
10441,155,35,35,6,1,436301,1004,6.00144E+13
10442,16,1,1,6,1,436301,1005,6.00144E+13
10443,33,6,6,6,1,436301,1006,6.00144E+13
10444,142,67,63,6,1,436301,1007,6.00144E+13
10445,0,0,0,6,1,436301,1009,6.00144E+13
10446,166,57,57,6,1,436301,1010,6.00144E+13
10449,0,0,0,6,1,436301,1014,6.00144E+13
10450,18,1,1,6,1,436301,1016,6.00144E+13
10451,0,0,0,6,1,436301,1017,6.00144E+13
10452,26,6,6,6,1,436301,2001,6.00144E+13
10453,177,58,58,6,1,436301,2002,6.00144E+13
10454,53,23,21,6,1,436301,2004,6.00144E+13
10455,65,19,12,6,1,436301,2005,6.00144E+13
10456,0,0,0,6,1,436301,2006,6.00144E+13
10457,0,0,0,6,1,436301,2008,6.00144E+13
10458,96,26,26,6,1,436301,2009,6.00144E+13
10459,235,86,79,6,1,436301,2011,6.00144E+13
10460,0,0,0,6,1,436301,2012,6.00144E+13
10461,109,35,35,6,1,436301,2014,6.00144E+13
10462,187,63,63,6,1,436301,2015,6.00144E+13
10463,143,45,45,6,1,436301,2016,6.00144E+13
10464,94,28,28,6,1,436301,2018,6.00144E+13
10465,57,16,16,6,1,436301,2019,6.00144E+13
10466,430,159,159,6,1,436301,2021,6.00144E+13
10467,198,62,58,6,1,436301,2022,6.00144E+13
10468,0,0,0,6,1,436301,2024,6.00144E+13
10469,92,24,24,6,1,436301,1008,6.00144E+13
10472,17,1,1,6,1,436301,2000,6.00144E+13
10473,237,82,82,6,1,436301,2003,6.00144E+13
10474,74,17,17,6,1,436301,2007,6.00144E+13
10475,298,102,98,6,1,436301,2010,6.00144E+13
10476,174,51,47,6,1,436301,2013,6.00144E+13
10477,142,43,43,6,1,436301,2017,6.00144E+13
10478,230,72,72,6,1,436301,2020,6.00144E+13
10479,180,65,63,6,1,436301,2023,6.00144E+13
10480,200,121,115,6,1,436302,1000,6.00144E+13
10481,11,4,4,6,1,436302,1001,6.00144E+13
10482,532,140,125,6,1,436302,1002,6.00144E+13
10483,64,12,12,6,1,436302,1003,6.00144E+13
10484,165,46,46,6,1,436302,1004,6.00144E+13
10485,250,108,108,6,1,436302,1005,6.00144E+13
10486,0,0,0,6,1,436302,1006,6.00144E+13
10487,190,54,54,6,1,436302,1007,6.00144E+13
10488,94,45,45,6,1,436302,2000,6.00144E+13
10489,183,83,83,6,1,436302,2001,6.00144E+13
10490,116,51,51,6,1,436302,2002,6.00144E+13
10491,367,136,136,6,1,436302,2003,6.00144E+13
10492,123,47,47,6,1,436302,2004,6.00144E+13
10493,196,69,69,6,1,436302,2005,6.00144E+13
10494,152,46,43,6,1,436302,2006,6.00144E+13
10495,69,16,16,6,1,436302,2008,6.00144E+13
10496,152,48,48,6,1,436302,2009,6.00144E+13
10497,18,1,1,6,1,436302,3001,6.00144E+13
10498,104,30,30,6,1,436302,3002,6.00144E+13
10499,77,28,28,6,1,436302,3004,6.00144E+13
10500,0,0,0,6,1,436302,3005,6.00144E+13
10501,116,34,34,6,1,436302,3006,6.00144E+13
10502,80,23,23,6,1,436302,3008,6.00144E+13
10503,60,21,21,6,1,436302,3009,6.00144E+13
10504,16,1,1,6,1,436302,3011,6.00144E+13
10505,0,0,0,6,1,436302,3012,6.00144E+13
10506,16,4,4,6,1,436302,2007,6.00144E+13
10507,0,0,0,6,1,436302,3000,6.00144E+13
10508,50,13,13,6,1,436302,3003,6.00144E+13
10509,327,107,91,6,1,436302,3007,6.00144E+13
10510,59,13,13,6,1,436302,3010,6.00144E+13
10511,116,49,49,6,1,436302,3013,6.00144E+13
10520,384,155,155,6,1,436402,2000,6.00144E+13
10521,117,50,42,6,1,436402,2001,6.00144E+13
10522,414,177,172,6,1,436402,2003,6.00144E+13
10523,42,11,10,6,1,436402,2004,6.00144E+13
10524,0,0,0,6,1,436402,2006,6.00144E+13
10525,44,10,10,6,1,436402,2007,6.00144E+13
10528,0,0,0,6,1,436402,2010,6.00144E+13
10532,54,19,19,6,1,436402,2002,6.00144E+13
10533,73,31,31,6,1,436402,2005,6.00144E+13
10534,531,193,181,6,1,436403,1000,6.00144E+13
10535,89,34,28,6,1,436403,1001,6.00144E+13
10536,59,22,22,6,1,436403,1002,6.00144E+13
10537,196,61,56,6,1,436403,1003,6.00144E+13
10538,258,87,86,6,1,436403,1004,6.00144E+13
10539,712,305,298,6,1,436403,2000,6.00144E+13
10540,308,148,143,6,1,436403,2001,6.00144E+13
10541,63,15,6,6,1,436403,2002,6.00144E+13
10542,0,0,0,6,1,436403,2003,6.00144E+13
10543,212,232,162,6,1,436403,2004,6.00144E+13
10544,112,54,54,6,1,436403,2005,6.00144E+13
10545,0,0,0,6,1,436403,3001,6.00144E+13
10546,84,27,27,6,1,436403,3002,6.00144E+13
10547,171,76,70,6,1,436403,3004,6.00144E+13
10548,433,195,195,6,1,436403,3005,6.00144E+13
10549,47,10,10,6,1,436403,4001,6.00144E+13
10550,314,114,110,6,1,436403,4002,6.00144E+13
10551,96,34,34,6,1,436403,4003,6.00144E+13
10552,0,0,0,6,1,436403,4004,6.00144E+13
10553,424,218,190,6,1,436403,4005,6.00144E+13
10554,58,12,12,6,1,436403,3000,6.00144E+13
10555,41,7,0,6,1,436403,3003,6.00144E+13
10556,74,16,5,6,1,436403,4000,6.00144E+13
10574,26,6,6,6,1,436500,2002,6.00144E+13
10575,76,19,19,6,1,436500,2003,6.00144E+13
10576,61,18,18,6,1,436500,2004,6.00144E+13
10577,331,97,97,6,1,436500,2005,6.00144E+13
10578,30,6,6,6,1,436500,2006,6.00144E+13
10579,289,87,87,6,1,436500,2007,6.00144E+13
10580,255,100,100,6,1,436500,2008,6.00144E+13
10581,120,32,24,6,1,436500,2009,6.00144E+13
10582,119,39,33,6,1,436500,2010,6.00144E+13
10583,61,18,18,6,1,436500,2011,6.00144E+13
10584,0,0,0,6,1,436500,2012,6.00144E+13
10585,0,0,0,6,1,436500,2013,6.00144E+13
10586,55,7,0,6,1,436500,2014,6.00144E+13
10587,119,38,38,6,1,436500,3000,6.00144E+13
10588,0,0,0,6,1,436500,3001,6.00144E+13
10589,0,0,0,6,1,436500,3003,6.00144E+13
10590,0,0,0,6,1,436500,3004,6.00144E+13
10591,526,287,274,6,1,436500,3006,6.00144E+13
10592,197,82,78,6,1,436500,3007,6.00144E+13
10593,87,44,44,6,1,436500,3009,6.00144E+13
10594,0,0,0,6,1,436500,3010,6.00144E+13
10595,50,5,0,6,1,436500,1001,6.00144E+13
10596,172,82,71,6,1,436500,1004,6.00144E+13
10597,619,216,197,6,1,436500,1005,6.00144E+13
10598,0,0,0,6,1,436500,1007,6.00144E+13
10599,55,15,15,6,1,436500,1008,6.00144E+13
10600,0,0,0,6,1,436500,1009,6.00144E+13
10601,0,0,0,6,1,436500,1011,6.00144E+13
10602,385,123,119,6,1,436500,1012,6.00144E+13
10603,0,0,0,6,1,436500,1014,6.00144E+13
10604,0,0,0,6,1,436500,1015,6.00144E+13
10605,55,23,18,6,1,436500,1017,6.00144E+13
10606,103,43,42,6,1,436500,1018,6.00144E+13
10607,9,1,1,6,1,436500,1020,6.00144E+13
10608,556,228,217,6,1,436500,1021,6.00144E+13
10609,0,0,0,6,1,436500,1022,6.00144E+13
10610,0,0,0,6,1,436500,1024,6.00144E+13
10611,0,0,0,6,1,436500,1025,6.00144E+13
10612,0,0,0,6,1,436500,2000,6.00144E+13
10613,146,43,43,6,1,436500,2001,6.00144E+13
10614,0,0,0,6,1,436500,1002,6.00144E+13
10615,0,0,0,6,1,436500,1000,6.00144E+13
10616,0,0,0,6,1,436500,1003,6.00144E+13
10617,82,16,15,6,1,436500,1006,6.00144E+13
10618,0,0,0,6,1,436500,1010,6.00144E+13
10619,0,0,0,6,1,436500,1013,6.00144E+13
10620,164,63,59,6,1,436500,1016,6.00144E+13
10621,0,0,0,6,1,436500,1019,6.00144E+13
10622,41,8,8,6,1,436500,1023,6.00144E+13
10623,81,20,20,6,1,436500,2015,6.00144E+13
10624,38,14,11,6,1,436500,3002,6.00144E+13
10625,0,0,0,6,1,436500,3005,6.00144E+13
10626,464,156,149,6,1,436500,3008,6.00144E+13
10627,200,55,52,6,1,436601,1000,6.00144E+13
10628,0,0,0,6,1,436601,1002,6.00144E+13
10629,0,0,0,6,1,436601,1003,6.00144E+13
10630,49,12,10,6,1,436601,1006,6.00144E+13
10631,290,78,73,6,1,436601,1008,6.00144E+13
10632,47,12,12,6,1,436601,1009,6.00144E+13
10633,0,0,0,6,1,436601,1010,6.00144E+13
10634,55,1,1,6,1,436601,1012,6.00144E+13
10635,0,0,0,6,1,436601,2000,6.00144E+13
10636,107,22,22,6,1,436601,2002,6.00144E+13
10637,390,107,107,6,1,436601,2003,6.00144E+13
10638,189,41,41,6,1,436601,2005,6.00144E+13
10639,162,36,36,6,1,436601,2006,6.00144E+13
10640,966,353,339,6,1,436601,2007,6.00144E+13
10641,0,0,0,6,1,436601,2009,6.00144E+13
10642,136,39,35,6,1,436601,2010,6.00144E+13
10643,128,24,24,6,1,436601,2011,6.00144E+13
10644,247,92,91,6,1,436601,2012,6.00144E+13
10645,104,24,24,6,1,436601,2013,6.00144E+13
10646,0,0,0,6,1,436601,3000,6.00144E+13
10647,0,0,0,6,1,436601,3001,6.00144E+13
10648,1073,304,299,6,1,436601,3002,6.00144E+13
10649,359,106,104,6,1,436601,3003,6.00144E+13
10650,89,20,20,6,1,436601,3004,6.00144E+13
10651,58,21,21,6,1,436601,3005,6.00144E+13
10652,0,0,0,6,1,436601,3006,6.00144E+13
10653,0,0,0,6,1,436601,3007,6.00144E+13
10654,278,65,57,6,1,436601,3008,6.00144E+13
10655,260,74,68,6,1,436601,3009,6.00144E+13
10656,875,247,243,6,1,436601,1005,6.00144E+13
10657,0,0,0,6,1,436601,1001,6.00144E+13
10658,13,0,0,6,1,436601,1004,6.00144E+13
10659,52,13,13,6,1,436601,1007,6.00144E+13
10660,111,38,38,6,1,436601,1011,6.00144E+13
10661,523,172,167,6,1,436601,2001,6.00144E+13
10662,0,0,0,6,1,436601,2004,6.00144E+13
10663,0,0,0,6,1,436601,2008,6.00144E+13
10664,1423,563,563,6,1,436602,1000,6.00144E+13
10665,0,0,0,6,1,436602,1002,6.00144E+13
10666,379,163,157,6,1,436602,1003,6.00144E+13
10667,58,6,6,6,1,436602,1005,6.00144E+13
10668,0,0,0,6,1,436602,1006,6.00144E+13
10669,0,0,0,6,1,436602,1007,6.00144E+13
10670,153,39,39,6,1,436602,2001,6.00144E+13
10671,61,13,13,6,1,436602,2002,6.00144E+13
10672,109,24,24,6,1,436602,2004,6.00144E+13
10673,175,45,27,6,1,436602,2005,6.00144E+13
10674,879,303,287,6,1,436602,2007,6.00144E+13
10675,0,0,0,6,1,436602,3000,6.00144E+13
10676,0,0,0,6,1,436602,3001,6.00144E+13
10677,1256,482,482,6,1,436602,3003,6.00144E+13
10678,113,40,38,6,1,436602,3004,6.00144E+13
10679,0,0,0,6,1,436602,1001,6.00144E+13
10680,0,0,0,6,1,436602,1004,6.00144E+13
10681,314,94,94,6,1,436602,2000,6.00144E+13
10682,29,1,1,6,1,436602,2003,6.00144E+13
10683,337,80,76,6,1,436602,2006,6.00144E+13
10684,116,25,25,6,1,436602,3002,6.00144E+13
10685,294,161,161,6,1,436700,1001,6.00144E+13
10686,0,0,0,6,1,436700,1002,6.00144E+13
10687,55,12,12,6,1,436700,1004,6.00144E+13
10688,104,23,23,6,1,436700,1005,6.00144E+13
10689,145,42,42,6,1,436700,1006,6.00144E+13
10690,175,49,49,6,1,436700,1008,6.00144E+13
10691,0,0,0,6,1,436700,2000,6.00144E+13
10692,0,0,0,6,1,436700,2002,6.00144E+13
10693,0,0,0,6,1,436700,2003,6.00144E+13
10694,418,148,142,6,1,436700,2005,6.00144E+13
10695,128,26,26,6,1,436700,2006,6.00144E+13
10696,107,21,21,6,1,436700,2008,6.00144E+13
10697,105,26,25,6,1,436700,2009,6.00144E+13
10698,170,50,50,6,1,436700,2010,6.00144E+13
10699,180,46,46,6,1,436700,2011,6.00144E+13
10700,0,0,0,6,1,436700,2012,6.00144E+13
10701,0,0,0,6,1,436700,2013,6.00144E+13
10702,69,15,8,6,1,436700,2014,6.00144E+13
10703,0,0,0,6,1,436700,2015,6.00144E+13
10704,219,64,64,6,1,436700,2016,6.00144E+13
10705,45,16,16,6,1,436700,2017,6.00144E+13
10706,71,18,18,6,1,436700,2018,6.00144E+13
10707,0,0,0,6,1,436700,2019,6.00144E+13
10708,121,40,40,6,1,436700,2020,6.00144E+13
10709,413,137,127,6,1,436700,1000,6.00144E+13
10710,78,21,21,6,1,436700,1003,6.00144E+13
10711,148,46,46,6,1,436700,1007,6.00144E+13
10712,276,76,76,6,1,436700,2001,6.00144E+13
10713,86,24,24,6,1,436700,2004,6.00144E+13
10714,120,22,19,6,1,436700,2007,6.00144E+13
10715,162,51,51,6,1,436700,2021,6.00144E+13
10716,0,0,0,6,1,436800,1000,6.00144E+13
10717,29,2,1,6,1,436800,1001,6.00144E+13
10718,0,0,0,6,1,436800,1003,6.00144E+13
10719,395,170,170,6,1,436800,1004,6.00144E+13
10720,957,342,334,6,1,436800,1005,6.00144E+13
10721,0,0,0,6,1,436800,1007,6.00144E+13
