,POP,UNITS,OCCUPIED,state,county,tract,block,cb_code
11561,147,38,38,06,001,438204,1017,060014382041017
11562,246,69,69,06,001,438204,1019,060014382041019
11563,0,0,0,06,001,438204,2000,060014382042000
11564,194,49,49,06,001,438204,2002,060014382042002
11565,0,0,0,06,001,438204,2003,060014382042003
11566,0,0,0,06,001,438204,2004,060014382042004
11567,63,14,14,06,001,438204,2006,060014382042006
11568,55,22,22,06,001,438204,2007,060014382042007
11569,82,23,23,06,001,438204,2009,060014382042009
11570,29,19,19,06,001,438204,2010,060014382042010
11571,186,77,77,06,001,438204,2012,060014382042012
11572,29,13,11,06,001,438204,2013,060014382042013
11573,67,17,12,06,001,438204,2014,060014382042014
11574,41,14,14,06,001,438204,2016,060014382042016
11575,35,23,23,06,001,438204,2017,060014382042017
11576,0,0,0,06,001,438204,2019,060014382042019
11577,207,71,71,06,001,438204,3000,060014382043000
11578,55,17,13,06,001,438204,3002,060014382043002
11579,100,25,24,06,001,438204,3003,060014382043003
11580,155,42,42,06,001,438204,3004,060014382043004
11581,463,151,149,06,001,438204,3006,060014382043006
11582,0,0,0,06,001,438204,3007,060014382043007
11583,55,9,9,06,001,438204,3009,060014382043009
11584,32,13,13,06,001,438204,3010,060014382043010
11585,71,28,28,06,001,438204,3011,060014382043011
11586,70,30,24,06,001,438204,3012,060014382043012
11587,0,0,0,06,001,438204,3013,060014382043013
11588,0,0,0,06,001,438204,3014,060014382043014
11589,198,59,59,06,001,438204,3015,060014382043015
11590,129,37,37,06,001,438204,3016,060014382043016
11591,100,29,29,06,001,438204,3017,060014382043017
11592,42,30,30,06,001,438204,3018,060014382043018
11593,154,86,84,06,001,438204,3019,060014382043019
11594,67,35,35,06,001,438204,3020,060014382043020
11595,77,37,37,06,001,438204,3021,060014382043021
11596,18,1,1,06,001,438204,3022,060014382043022
11597,45,27,27,06,001,438204,3023,060014382043023
11598,0,0,0,06,001,438204,3025,060014382043025
11599,0,0,0,06,001,438204,3026,060014382043026
11600,38,16,16,06,001,438204,3028,060014382043028
11601,62,9,9,06,001,438204,1015,060014382041015
11602,130,33,33,06,001,438204,1018,060014382041018
11603,0,0,0,06,001,438204,2001,060014382042001
11604,232,90,90,06,001,438204,2005,060014382042005
11605,64,13,7,06,001,438204,2008,060014382042008
11606,47,21,18,06,001,438204,2011,060014382042011
11607,30,14,14,06,001,438204,2015,060014382042015
11608,0,0,0,06,001,438204,2018,060014382042018
11609,147,39,39,06,001,438204,3001,060014382043001
11610,56,15,15,06,001,438204,3005,060014382043005
11611,382,134,134,06,001,438204,3008,060014382043008
11612,77,34,26,06,001,438204,3024,060014382043024
11613,14,1,1,06,001,438204,3027,060014382043027
11614,0,0,0,06,001,438300,1000,060014383001000
11615,358,89,87,06,001,438300,1001,060014383001001
11616,107,31,31,06,001,438300,1003,060014383001003
11617,148,40,39,06,001,438300,1004,060014383001004
11618,151,43,43,06,001,438300,1006,060014383001006
11619,179,40,40,06,001,438300,2001,060014383002001
11620,221,48,48,06,001,438300,2002,060014383002002
11621,123,28,28,06,001,438300,2004,060014383002004
11622,103,29,29,06,001,438300,2005,060014383002005
11623,139,32,32,06,001,438300,2006,060014383002006
11624,139,29,26,06,001,438300,2008,060014383002008
11625,148,36,36,06,001,438300,2009,060014383002009
11626,109,22,13,06,001,438300,2011,060014383002011
11627,120,27,27,06,001,438300,2012,060014383002012
11628,0,0,0,06,001,438300,3000,060014383003000
11629,0,0,0,06,001,438300,3001,060014383003001
11630,160,35,35,06,001,438300,3003,060014383003003
11631,114,31,30,06,001,438300,3004,060014383003004
11632,105,30,30,06,001,438300,3005,060014383003005
11633,0,0,0,06,001,438300,3007,060014383003007
11634,178,51,51,06,001,438300,3008,060014383003008
11635,163,39,39,06,001,438300,3009,060014383003009
11636,94,21,21,06,001,438300,3010,060014383003010
11637,83,25,25,06,001,438300,3011,060014383003011
11638,78,14,14,06,001,438300,3012,060014383003012
11639,100,24,24,06,001,438300,1007,060014383001007
11640,181,41,41,06,001,438300,1002,060014383001002
11641,181,47,47,06,001,438300,1005,060014383001005
11642,0,0,0,06,001,438300,2000,060014383002000
11643,159,28,28,06,001,438300,2003,060014383002003
11644,102,21,21,06,001,438300,2007,060014383002007
11645,43,15,15,06,001,438300,2010,060014383002010
11646,79,12,12,06,001,438300,2013,060014383002013
11647,0,0,0,06,001,438300,3002,060014383003002
11648,0,0,0,06,001,438300,3006,060014383003006
11649,103,27,27,06,001,438400,1000,060014384001000
11650,129,30,30,06,001,438400,1001,060014384001001
11651,293,89,89,06,001,438400,1002,060014384001002
11652,71,17,17,06,001,438400,1003,060014384001003
11653,0,0,0,06,001,438400,1004,060014384001004
11654,102,25,25,06,001,438400,1005,060014384001005
11655,227,83,81,06,001,438400,1006,060014384001006
11656,62,27,27,06,001,438400,1007,060014384001007
11657,127,36,36,06,001,438400,1008,060014384001008
11658,441,128,128,06,001,438400,2000,060014384002000
11659,463,150,150,06,001,438400,2001,060014384002001
11660,13,1,0,06,001,438400,2003,060014384002003
11661,63,16,16,06,001,438400,2004,060014384002004
11662,82,26,25,06,001,438400,2006,060014384002006
11663,0,0,0,06,001,438400,2007,060014384002007
11664,84,35,35,06,001,438400,2008,060014384002008
11665,0,0,0,06,001,438400,2010,060014384002010
11666,0,0,0,06,001,438400,2011,060014384002011
11667,18,1,0,06,001,438400,2013,060014384002013
11668,0,0,0,06,001,438400,2014,060014384002014
11669,0,0,0,06,001,438400,2016,060014384002016
11670,0,0,0,06,001,438400,2017,060014384002017
11671,0,0,0,06,001,438400,2019,060014384002019
11672,0,0,0,06,001,438400,2020,060014384002020
11673,0,0,0,06,001,438400,2021,060014384002021
11674,41,15,14,06,001,438400,2022,060014384002022
11675,59,14,14,06,001,438400,2002,060014384002002
11676,57,14,12,06,001,438400,2005,060014384002005
11677,25,8,8,06,001,438400,2009,060014384002009
11678,0,0,0,06,001,438400,2012,060014384002012
11679,0,0,0,06,001,438400,2015,060014384002015
11680,0,0,0,06,001,438400,2018,060014384002018
11703,0,0,0,06,001,440100,1012,060014401001012
15438,0,0,0,06,001,450601,1000,060014506011000
15439,0,0,0,06,001,450601,1002,060014506011002
15440,0,0,0,06,001,450601,1003,060014506011003
15445,0,0,0,06,001,450601,1010,060014506011010
15512,0,0,0,06,001,450601,2048,060014506012048
15513,0,0,0,06,001,450601,2049,060014506012049
15514,0,0,0,06,001,450601,2050,060014506012050
15516,5,2,1,06,001,450601,3002,060014506013002
15517,0,0,0,06,001,450601,3004,060014506013004
15558,0,0,0,06,001,450601,1001,060014506011001
15559,0,0,0,06,001,450601,1004,060014506011004
15578,0,0,0,06,001,450601,2047,060014506012047
15580,0,0,0,06,001,450601,3003,060014506013003
18465,0,0,0,06,001,990000,0008,060019900000008
18468,0,0,0,06,001,990000,0012,060019900000012
18469,0,0,0,06,001,990000,0013,060019900000013
18472,0,0,0,06,001,990000,0007,060019900000007
18474,0,0,0,06,001,990000,0014,060019900000014
